datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,humidity,precip,windgust,windspeed,sealevelpressure,visibility,severerisk,conditionClear,conditionPartiallyCloudy,conditionOvercast,conditionRain,windirCat,fecha,severeriskCat
2015-09-12,13.5,1.9,8.0,13.5,-0.7,6.7,57.4,0.0,41.8,26.0,1019.1,11.1,0.0,1,0,0,0,Oeste,2015-09-12,Bajo
2015-09-13,20.5,5.0,11.9,20.5,2.1,11.1,53.1,0.0,56.0,32.6,1018.2,11.3,0.0,1,0,0,0,Oeste,2015-09-13,Bajo
2015-09-14,25.3,7.0,15.4,25.3,5.0,14.9,52.5,0.0,41.8,25.1,1014.5,10.0,0.0,0,1,0,0,Norte,2015-09-14,Bajo
2015-09-15,24.4,15.0,18.6,24.4,15.0,18.6,46.7,0.0,55.3,37.5,1006.7,9.8,0.0,0,1,0,0,Norte,2015-09-15,Bajo
2015-09-16,15.2,9.0,12.2,15.2,7.6,12.0,61.5,0.0,43.6,37.1,1012.6,10.6,0.0,0,1,0,0,Sur,2015-09-16,Bajo
2015-09-17,16.6,5.0,10.5,16.6,2.8,10.2,57.6,0.0,20.9,18.6,1015.9,9.9,0.0,0,1,0,0,Este,2015-09-17,Bajo
2015-09-18,16.0,3.9,10.7,16.0,2.7,10.4,73.0,0.0,34.2,25.2,1019.3,10.2,0.0,1,0,0,0,Sur,2015-09-18,Bajo
2015-09-19,19.6,7.0,14.0,19.6,5.9,13.8,69.8,0.0,29.9,18.4,1020.2,10.4,0.0,0,1,0,0,Este,2015-09-19,Bajo
2015-09-20,19.1,9.0,14.0,19.1,8.5,14.0,74.5,0.0,46.4,31.7,1018.8,9.8,0.0,0,1,0,0,Este,2015-09-20,Bajo
2015-09-21,15.5,13.0,14.1,15.5,13.0,14.1,86.4,2.654,50.0,46.4,1015.6,8.1,0.0,0,0,1,1,Este,2015-09-21,Bajo
2015-09-22,13.2,11.0,12.6,13.2,11.0,12.6,87.9,4.581,66.6,39.0,1015.5,6.4,0.0,0,0,1,1,Este,2015-09-22,Bajo
2015-09-23,14.0,12.9,13.5,14.0,12.9,13.5,95.8,2.808,54.3,35.3,1010.4,4.2,0.0,0,0,1,1,Este,2015-09-23,Bajo
2015-09-24,15.0,13.0,13.7,15.0,13.0,13.7,93.4,0.0,55.4,37.1,1009.3,6.9,0.0,0,0,1,0,Sur,2015-09-24,Bajo
2015-09-25,14.7,12.0,13.3,14.7,12.0,13.3,86.0,0.501,46.4,29.5,1016.2,9.2,0.0,0,0,1,1,Sur,2015-09-25,Bajo
2015-09-26,17.5,8.0,13.0,17.5,7.4,12.9,79.6,0.0,22.7,15.6,1018.4,8.8,0.0,0,1,0,0,Este,2015-09-26,Bajo
2015-09-27,19.0,7.8,14.3,19.0,6.5,14.2,68.4,0.0,31.7,20.2,1015.2,7.5,0.0,0,1,0,0,Oeste,2015-09-27,Bajo
2015-09-28,20.4,9.0,14.2,20.4,7.9,14.0,68.3,0.082,49.6,30.8,1009.4,10.0,0.0,0,1,0,1,Norte,2015-09-28,Bajo
2015-09-29,16.5,7.0,12.7,16.5,5.2,12.5,70.0,0.0,51.1,33.0,1011.2,10.7,0.0,0,1,0,0,Oeste,2015-09-29,Bajo
2015-09-30,15.0,9.5,11.8,15.0,9.5,11.8,60.9,0.0,24.8,19.4,1016.9,10.1,0.0,0,1,0,0,Sur,2015-09-30,Bajo
2015-10-01,22.0,7.0,14.0,22.0,4.5,13.2,71.9,0.0,48.2,25.9,1015.0,10.0,0.0,0,1,0,0,Este,2015-10-01,Bajo
2015-10-02,16.0,8.0,12.5,16.0,4.2,12.1,89.4,28.06,51.2,32.4,1012.3,7.5,0.0,0,0,1,1,Sur,2015-10-02,Bajo
2015-10-03,12.0,7.2,10.0,12.0,4.0,8.7,64.4,0.0,46.4,27.8,1019.6,10.0,0.0,0,1,0,0,Oeste,2015-10-03,Bajo
2015-10-04,15.0,11.0,12.7,15.0,11.0,12.7,69.8,1.27,38.2,27.7,1021.4,9.8,0.0,0,1,0,1,Sur,2015-10-04,Bajo
2015-10-05,20.6,9.0,14.6,20.6,7.3,14.3,60.8,0.0,38.9,28.1,1018.7,10.0,0.0,0,0,1,0,Este,2015-10-05,Bajo
2015-10-06,18.5,14.0,15.8,18.5,14.0,15.8,81.0,0.038,37.1,24.3,1012.6,8.6,0.0,0,0,1,1,Este,2015-10-06,Bajo
2015-10-07,15.9,13.5,14.4,15.9,13.5,14.4,81.8,0.0,48.2,33.5,1012.2,10.0,0.0,0,0,1,0,Sur,2015-10-07,Bajo
2015-10-08,17.8,13.0,14.9,17.8,13.0,14.9,72.7,0.0,51.8,31.7,1015.3,10.1,0.0,0,1,0,0,Sur,2015-10-08,Bajo
2015-10-09,15.2,11.9,12.9,15.2,11.9,12.9,71.0,0.0,57.2,34.5,1023.5,10.0,0.0,0,1,0,0,Sur,2015-10-09,Bajo
2015-10-10,14.8,11.8,13.0,14.8,11.8,13.0,75.5,0.0,53.6,32.6,1027.9,9.7,0.0,0,1,0,0,Sur,2015-10-10,Bajo
2015-10-11,15.3,12.0,13.4,15.3,12.0,13.4,81.4,0.809,47.2,26.0,1025.8,9.6,0.0,0,1,0,1,Sur,2015-10-11,Bajo
2015-10-12,15.0,9.0,12.6,15.0,8.5,12.6,84.0,2.082,34.2,18.8,1019.3,9.6,0.0,0,1,0,1,Sur,2015-10-12,Bajo
2015-10-13,19.6,5.0,13.0,19.6,4.0,12.9,72.8,0.0,29.9,20.5,1016.8,7.6,0.0,0,1,0,0,Este,2015-10-13,Bajo
2015-10-14,22.5,12.0,17.3,22.5,12.0,17.3,70.2,0.0,42.8,25.8,1008.2,10.5,0.0,0,1,0,0,Este,2015-10-14,Bajo
2015-10-15,19.2,13.0,15.8,19.2,13.0,15.8,75.7,12.964,60.5,41.6,1004.6,10.1,0.0,0,1,0,1,Oeste,2015-10-15,Bajo
2015-10-16,13.5,9.5,11.5,13.5,6.6,11.3,63.1,0.0,50.0,31.7,1018.9,10.0,0.0,0,1,0,0,Oeste,2015-10-16,Bajo
2015-10-17,13.5,7.0,11.0,13.5,7.0,10.9,58.1,0.0,50.8,30.4,1027.4,10.3,0.0,0,1,0,0,Sur,2015-10-17,Bajo
2015-10-18,18.6,4.2,11.1,18.6,3.0,10.8,66.7,0.0,29.2,27.7,1024.5,10.5,0.0,0,1,0,0,Este,2015-10-18,Bajo
2015-10-19,19.6,11.0,14.7,19.6,11.0,14.7,78.2,2.0,33.1,22.5,1012.8,9.5,0.0,0,0,1,1,Norte,2015-10-19,Bajo
2015-10-20,17.9,14.0,15.4,17.9,14.0,15.4,87.4,31.025,44.6,23.2,1005.7,6.1,0.0,0,1,0,1,Oeste,2015-10-20,Bajo
2015-10-21,21.1,9.0,15.4,21.1,8.5,15.4,78.1,0.0,28.1,19.3,1011.4,9.2,0.0,0,1,0,0,Este,2015-10-21,Bajo
2015-10-22,22.0,11.0,15.5,22.0,11.0,15.5,81.9,0.4,45.7,31.7,1015.0,7.9,0.0,0,1,0,1,Sur,2015-10-22,Bajo
2015-10-23,13.3,10.5,12.5,13.3,10.5,12.5,61.6,0.164,42.5,25.2,1022.4,10.3,0.0,0,1,0,1,Sur,2015-10-23,Bajo
2015-10-24,13.5,11.0,12.1,13.5,11.0,12.1,70.3,0.0,47.9,25.2,1024.9,10.8,0.0,0,1,0,0,Este,2015-10-24,Bajo
2015-10-25,17.5,12.1,15.1,17.5,12.1,15.1,77.8,0.09,47.2,22.7,1020.7,10.1,0.0,0,0,1,1,Este,2015-10-25,Bajo
2015-10-26,21.6,15.0,17.6,21.6,15.0,17.6,82.2,0.07,29.9,17.5,1017.4,9.7,0.0,0,1,0,1,Este,2015-10-26,Bajo
2015-10-27,21.6,16.0,18.0,21.6,16.0,18.0,88.4,0.0,32.4,31.2,1018.4,6.4,0.0,0,1,0,0,Este,2015-10-27,Bajo
2015-10-28,25.2,14.0,19.4,25.2,14.0,19.4,78.5,0.0,38.9,25.9,1018.2,10.0,0.0,0,1,0,0,Este,2015-10-28,Bajo
2015-10-29,23.5,17.5,19.6,23.5,17.5,19.6,84.5,2.0,42.8,35.3,1015.1,9.4,0.0,0,0,1,1,Norte,2015-10-29,Bajo
2015-10-30,18.0,12.0,15.6,18.0,12.0,15.6,89.3,3.212,43.9,26.4,1015.4,7.9,0.0,0,0,1,1,Sur,2015-10-30,Bajo
2015-10-31,16.3,11.2,13.9,16.3,11.2,13.9,62.6,0.0,44.3,27.8,1020.6,11.8,0.0,0,1,0,0,Sur,2015-10-31,Bajo
2015-11-01,19.2,8.8,14.9,19.2,8.8,14.9,56.7,0.0,48.2,27.0,1022.8,11.3,0.0,0,1,0,0,Este,2015-11-01,Bajo
2015-11-02,19.2,10.7,15.3,19.2,10.7,15.3,64.6,0.0,36.7,27.7,1020.0,10.9,0.0,0,1,0,0,Este,2015-11-02,Bajo
2015-11-03,21.0,14.8,17.2,21.0,14.8,17.2,76.9,0.0,42.5,24.1,1017.7,10.1,0.0,0,1,0,0,Sur,2015-11-03,Bajo
2015-11-04,18.1,12.9,15.1,18.1,12.9,15.1,64.9,0.0,46.1,26.0,1022.6,10.7,0.0,0,1,0,0,Este,2015-11-04,Bajo
2015-11-05,20.6,8.0,14.5,20.6,8.0,14.5,65.4,0.0,22.3,15.8,1021.1,11.3,0.0,0,0,1,0,Sur,2015-11-05,Bajo
2015-11-06,24.0,9.0,16.8,24.0,8.0,16.7,66.1,0.0,29.2,16.7,1021.1,11.0,0.0,0,1,0,0,Sur,2015-11-06,Bajo
2015-11-07,25.1,11.2,18.5,25.1,11.2,18.5,64.6,0.0,34.6,23.3,1018.6,11.7,0.0,0,1,0,0,Este,2015-11-07,Bajo
2015-11-08,26.0,14.1,19.9,26.0,14.1,19.9,62.2,0.0,31.0,26.1,1013.8,11.3,0.0,0,1,0,0,Este,2015-11-08,Bajo
2015-11-09,27.2,17.0,21.3,27.9,17.0,21.3,75.8,0.0,28.1,26.9,1011.6,10.6,0.0,0,1,0,0,Este,2015-11-09,Bajo
2015-11-10,26.5,18.8,21.1,26.5,18.8,21.1,85.2,0.0,37.4,22.3,1013.5,7.5,0.0,0,1,0,0,Sur,2015-11-10,Bajo
2015-11-11,23.3,17.0,19.6,23.3,17.0,19.6,72.6,0.0,37.1,26.4,1016.2,11.3,0.0,0,1,0,0,Sur,2015-11-11,Bajo
2015-11-12,23.3,10.9,17.9,23.3,10.9,17.9,72.0,11.0,48.2,31.9,1010.2,9.5,0.0,0,1,0,1,Este,2015-11-12,Bajo
2015-11-13,21.0,16.0,17.9,21.0,16.0,17.9,91.9,41.721,65.5,54.2,1001.5,8.0,0.0,0,0,1,1,Oeste,2015-11-13,Bajo
2015-11-14,24.0,16.0,19.8,24.0,16.0,19.8,67.2,0.298,38.9,20.5,1011.7,11.5,0.0,0,1,0,1,Sur,2015-11-14,Bajo
2015-11-15,28.5,14.7,21.7,28.1,14.7,21.7,62.4,0.0,48.2,23.2,1012.2,11.2,0.0,1,0,0,0,Norte,2015-11-15,Bajo
2015-11-16,26.5,16.0,21.6,26.5,16.0,21.6,57.2,0.0,39.6,28.2,1010.2,11.3,0.0,0,1,0,0,Este,2015-11-16,Bajo
2015-11-17,20.5,18.0,19.0,20.5,18.0,19.0,88.4,6.123,42.5,33.5,1006.6,8.3,0.0,0,0,1,1,Este,2015-11-17,Bajo
2015-11-18,19.6,17.0,18.3,19.6,17.0,18.3,92.8,1.515,37.4,20.5,1006.1,8.4,0.0,0,0,1,1,Sur,2015-11-18,Bajo
2015-11-19,19.3,13.5,16.3,19.3,13.5,16.3,82.5,3.455,50.0,29.5,1005.6,8.3,0.0,0,0,1,1,Sur,2015-11-19,Bajo
2015-11-20,17.6,10.0,15.3,17.6,10.0,15.3,53.6,1.984,50.8,74.9,1012.6,10.7,0.0,0,1,0,1,Sur,2015-11-20,Bajo
2015-11-21,23.7,8.0,16.6,23.7,6.1,16.1,51.5,0.0,37.1,23.4,1013.6,11.5,0.0,0,1,0,0,Norte,2015-11-21,Bajo
2015-11-22,23.1,12.0,18.1,23.1,12.0,18.1,60.0,0.0,39.2,27.7,1014.0,12.0,0.0,0,1,0,0,Este,2015-11-22,Bajo
2015-11-23,21.3,13.0,17.1,21.3,13.0,17.1,55.2,0.0,43.2,26.9,1015.4,11.9,0.0,0,1,0,0,Este,2015-11-23,Bajo
2015-11-24,22.3,11.8,17.1,22.3,11.8,17.1,64.0,0.0,51.8,34.2,1013.4,11.3,0.0,0,1,0,0,Este,2015-11-24,Bajo
2015-11-25,22.8,14.0,18.7,22.8,14.0,18.7,65.5,0.0,42.5,31.7,1014.6,11.2,0.0,0,1,0,0,Este,2015-11-25,Bajo
2015-11-26,24.1,15.0,19.3,24.1,15.0,19.3,72.9,0.0,49.0,31.7,1014.2,10.9,0.0,0,1,0,0,Este,2015-11-26,Bajo
2015-11-27,24.5,17.0,19.5,24.5,17.0,19.5,90.0,24.496,47.2,27.7,1006.2,8.5,0.0,0,0,1,1,Norte,2015-11-27,Bajo
2015-11-28,22.0,16.5,18.9,22.0,16.5,18.9,69.4,6.161,44.6,31.0,1009.0,11.5,0.0,0,1,0,1,Oeste,2015-11-28,Bajo
2015-11-29,21.2,14.0,18.2,21.2,14.0,18.2,61.8,0.0,40.7,20.7,1016.1,11.8,0.0,0,1,0,0,Oeste,2015-11-29,Bajo
2015-11-30,26.9,13.9,20.0,26.5,13.9,20.0,60.4,0.0,22.3,16.7,1017.5,11.5,0.0,1,0,0,0,Este,2015-11-30,Bajo
2015-12-01,28.5,15.0,22.1,27.9,15.0,22.0,59.0,0.0,30.6,20.5,1016.6,11.2,0.0,1,0,0,0,Norte,2015-12-01,Bajo
2015-12-02,24.4,15.0,21.0,24.4,15.0,21.0,68.1,0.0,40.0,27.7,1018.3,11.4,0.0,1,0,0,0,Este,2015-12-02,Bajo
2015-12-03,26.5,15.0,21.3,26.5,15.0,21.3,64.7,0.0,36.7,24.1,1014.6,11.0,0.0,0,1,0,0,Este,2015-12-03,Bajo
2015-12-04,23.8,18.9,20.5,23.8,18.9,20.5,81.5,1.723,36.7,23.9,1009.3,10.4,0.0,0,1,0,1,Sur,2015-12-04,Bajo
2015-12-05,24.3,16.0,19.6,24.3,16.0,19.6,71.2,0.0,49.7,29.5,1014.0,11.5,0.0,0,1,0,0,Sur,2015-12-05,Bajo
2015-12-06,17.5,13.7,15.6,17.5,13.7,15.6,59.5,0.0,42.1,24.3,1016.5,11.6,0.0,0,1,0,0,Sur,2015-12-06,Bajo
2015-12-07,22.1,10.0,17.0,22.1,10.0,17.0,69.1,0.0,24.8,20.5,1014.6,10.8,0.0,0,1,0,0,Este,2015-12-07,Bajo
2015-12-08,30.5,15.0,22.1,28.9,15.0,21.8,65.1,0.0,39.2,24.3,1009.8,11.7,0.0,0,1,0,0,Norte,2015-12-08,Bajo
2015-12-09,25.0,17.0,22.0,25.0,17.0,22.0,68.8,0.0,35.3,21.9,1008.7,10.9,0.0,0,1,0,0,Oeste,2015-12-09,Bajo
2015-12-10,29.0,13.0,22.0,28.7,13.0,22.0,64.6,0.0,48.2,29.8,1008.3,10.5,0.0,1,0,0,0,Oeste,2015-12-10,Bajo
2015-12-11,33.0,17.2,26.0,33.5,17.2,26.1,54.9,0.0,48.6,31.8,1005.4,11.6,0.0,0,1,0,0,Norte,2015-12-11,Bajo
2015-12-12,32.1,20.9,26.7,33.5,20.9,27.3,58.7,0.0,40.7,21.2,1004.9,11.1,0.0,0,1,0,0,Norte,2015-12-12,Bajo
2015-12-13,30.5,20.7,25.2,31.6,20.7,25.7,74.7,16.634,30.6,24.1,1003.7,10.7,0.0,0,1,0,1,Oeste,2015-12-13,Bajo
2015-12-14,24.8,18.6,22.0,24.8,18.6,22.0,80.5,22.154,63.0,27.2,1006.9,11.2,0.0,0,1,0,1,Este,2015-12-14,Bajo
2015-12-15,23.5,18.0,21.3,23.5,18.0,21.3,73.3,0.0,46.1,129.6,1014.9,11.0,0.0,0,1,0,0,Sur,2015-12-15,Bajo
2015-12-16,27.8,14.0,21.0,27.2,14.0,21.0,59.5,0.0,40.7,22.3,1015.5,10.9,0.0,0,1,0,0,Este,2015-12-16,Bajo
2015-12-17,24.0,17.5,20.4,24.0,17.5,20.4,80.0,17.633,63.0,32.1,1006.3,10.4,0.0,0,1,0,1,Norte,2015-12-17,Bajo
2015-12-18,23.5,18.0,20.9,23.5,18.0,20.9,71.5,0.082,45.0,28.9,1007.8,8.3,0.0,0,1,0,1,Sur,2015-12-18,Bajo
2015-12-19,20.5,16.0,18.6,20.5,16.0,18.6,57.1,0.0,42.8,22.3,1016.8,11.3,0.0,0,1,0,0,Sur,2015-12-19,Bajo
2015-12-20,24.0,11.0,18.4,24.0,11.0,18.4,67.1,0.0,39.2,33.5,1018.3,11.5,0.0,1,0,0,0,Este,2015-12-20,Bajo
2015-12-21,29.5,15.0,22.4,31.1,15.0,22.7,71.6,0.0,40.3,25.7,1011.1,10.4,0.0,0,1,0,0,Norte,2015-12-21,Bajo
2015-12-22,22.5,19.5,21.4,22.5,19.5,21.4,90.3,55.907,36.7,38.9,1005.9,9.2,0.0,0,0,1,1,Norte,2015-12-22,Bajo
2015-12-23,27.0,20.0,22.9,28.4,20.0,23.0,83.8,0.052,28.4,23.7,1006.5,10.6,0.0,0,1,0,1,Oeste,2015-12-23,Bajo
2015-12-24,27.0,20.0,23.2,26.5,20.0,23.1,49.3,0.164,42.1,29.5,1014.9,10.8,0.0,0,1,0,1,Este,2015-12-24,Bajo
2015-12-25,28.0,13.0,22.1,27.9,13.0,22.1,55.2,0.0,29.2,23.2,1016.7,11.0,0.0,1,0,0,0,Este,2015-12-25,Bajo
2015-12-26,29.4,16.0,22.5,29.2,16.0,22.5,66.5,0.0,29.5,25.9,1012.0,11.4,0.0,1,0,0,0,Norte,2015-12-26,Bajo
2015-12-27,30.5,17.0,24.4,32.2,17.0,25.0,69.9,0.0,25.9,16.1,1007.8,11.0,0.0,1,0,0,0,Este,2015-12-27,Bajo
2015-12-28,33.5,19.0,26.7,36.8,19.0,27.9,63.2,0.0,26.3,22.8,1008.2,11.1,0.0,0,1,0,0,Norte,2015-12-28,Bajo
2015-12-29,31.0,20.0,25.8,33.3,20.0,26.7,69.1,0.0,28.1,14.8,1009.7,11.2,0.0,0,0,1,0,Este,2015-12-29,Bajo
2015-12-30,25.7,22.0,23.4,25.7,22.0,23.4,88.8,6.31,47.9,29.5,1007.5,10.0,0.0,0,0,1,1,Este,2015-12-30,Bajo
2015-12-31,26.8,21.8,23.8,28.2,21.8,23.8,75.3,1.479,37.4,20.0,1009.8,11.6,0.0,0,1,0,1,Este,2015-12-31,Bajo
2016-01-01,26.5,20.9,23.5,26.5,20.9,23.5,77.4,0.0,42.8,25.0,1012.2,11.0,0.0,0,1,0,0,Este,2016-01-01,Bajo
2016-01-02,28.2,20.0,23.9,30.0,20.0,24.2,71.3,0.0,37.4,26.8,1014.6,11.1,0.0,0,1,0,0,Este,2016-01-02,Bajo
2016-01-03,27.5,19.0,23.5,28.4,19.0,23.7,74.2,0.0,40.0,25.5,1013.5,10.7,0.0,0,1,0,0,Este,2016-01-03,Bajo
2016-01-04,31.0,22.0,26.1,34.6,22.0,27.6,70.9,0.0,38.9,23.3,1010.9,10.7,0.0,0,0,1,0,Norte,2016-01-04,Bajo
2016-01-05,28.3,22.0,25.3,32.4,22.0,26.1,80.6,0.0,55.1,32.7,1011.6,10.5,0.0,0,1,0,0,Sur,2016-01-05,Bajo
2016-01-06,23.3,19.8,21.4,23.3,19.8,21.4,72.7,0.0,48.6,35.3,1015.1,10.7,0.0,0,1,0,0,Sur,2016-01-06,Bajo
2016-01-07,23.6,19.0,21.2,23.6,19.0,21.2,64.8,0.0,40.7,23.3,1015.5,11.4,0.0,0,1,0,0,Sur,2016-01-07,Bajo
2016-01-08,26.5,15.9,20.5,26.5,15.9,20.5,71.2,0.0,22.3,15.0,1012.9,10.7,0.0,0,1,0,0,Este,2016-01-08,Bajo
2016-01-09,25.5,16.0,21.6,25.5,16.0,21.6,81.6,0.0,44.3,31.8,1014.6,10.6,0.0,0,1,0,0,Sur,2016-01-09,Bajo
2016-01-10,29.7,18.0,22.7,29.6,18.0,22.9,74.8,2.0,28.1,22.3,1012.7,10.5,0.0,0,1,0,1,Este,2016-01-10,Bajo
2016-01-11,28.1,17.0,23.5,29.4,17.0,23.7,75.2,1.715,21.6,18.4,1009.4,10.8,0.0,0,0,0,1,Este,2016-01-11,Bajo
2016-01-12,32.0,19.0,25.3,34.6,19.0,26.0,68.0,0.0,46.4,34.6,1005.6,10.8,0.0,0,1,0,0,Oeste,2016-01-12,Bajo
2016-01-13,26.5,19.0,22.9,26.5,19.0,22.9,56.1,0.009,42.1,29.8,1012.3,11.4,0.0,0,1,0,1,Este,2016-01-13,Bajo
2016-01-14,32.5,16.0,24.0,31.5,16.0,23.8,52.0,0.0,47.5,27.7,1012.0,11.5,0.0,1,0,0,0,Norte,2016-01-14,Bajo
2016-01-15,30.4,19.0,22.9,30.2,19.0,23.0,59.8,0.0,44.6,24.7,1011.0,11.3,0.0,1,0,0,0,Sur,2016-01-15,Bajo
2016-01-16,30.0,13.0,22.1,29.4,13.0,22.1,63.6,0.0,24.8,22.3,1013.2,11.1,0.0,0,1,0,0,Este,2016-01-16,Bajo
2016-01-17,34.0,20.2,27.0,35.5,20.2,27.4,56.1,0.0,46.1,32.1,1010.3,11.4,0.0,0,1,0,0,Norte,2016-01-17,Bajo
2016-01-18,25.5,21.0,23.4,25.5,21.0,23.4,67.3,0.0,46.8,27.8,1014.7,11.1,0.0,0,1,0,0,Sur,2016-01-18,Bajo
2016-01-19,27.6,15.0,22.7,27.4,15.0,22.6,62.6,0.0,42.1,29.6,1016.0,11.6,0.0,0,1,0,0,Este,2016-01-19,Bajo
2016-01-20,25.0,18.0,21.7,25.0,18.0,21.7,73.6,1.16,34.6,25.9,1015.8,11.1,0.0,0,0,1,1,Norte,2016-01-20,Bajo
2016-01-21,29.6,18.7,24.3,30.8,18.7,24.8,70.0,0.487,33.1,22.8,1016.1,11.3,0.0,0,1,0,1,Este,2016-01-21,Bajo
2016-01-22,35.0,20.5,27.7,35.7,20.5,28.0,55.7,0.0,44.7,34.5,1011.6,11.6,0.0,0,1,0,0,Norte,2016-01-22,Bajo
2016-01-23,28.2,21.0,23.3,28.7,21.0,23.3,74.8,21.177,47.2,30.9,1013.0,11.6,0.0,0,1,0,1,Este,2016-01-23,Bajo
2016-01-24,37.1,18.0,27.8,39.8,18.0,28.9,61.3,0.0,46.4,33.5,1006.4,11.1,0.0,0,1,0,0,Norte,2016-01-24,Bajo
2016-01-25,29.0,22.0,25.1,31.4,22.0,25.4,60.4,0.047,54.0,35.4,1004.2,11.3,0.0,0,1,0,1,Oeste,2016-01-25,Bajo
2016-01-26,25.5,17.5,21.4,25.5,17.5,21.4,56.6,0.0,49.3,30.8,1011.9,11.1,0.0,0,1,0,0,Sur,2016-01-26,Bajo
2016-01-27,24.1,17.0,20.6,24.1,17.0,20.6,56.6,0.0,36.4,29.5,1016.1,11.0,0.0,1,0,0,0,Este,2016-01-27,Bajo
2016-01-28,29.1,15.9,22.5,28.2,15.9,22.4,60.6,0.0,46.8,27.7,1015.3,11.0,0.0,0,1,0,0,Este,2016-01-28,Bajo
2016-01-29,27.8,21.0,24.1,29.7,21.0,24.4,76.8,0.0,38.9,22.3,1013.0,11.0,0.0,0,1,0,0,Este,2016-01-29,Bajo
2016-01-30,26.0,22.0,24.0,26.0,22.0,24.0,77.3,0.0,43.6,27.8,1014.0,11.3,0.0,0,1,0,0,Sur,2016-01-30,Bajo
2016-01-31,25.0,19.0,21.5,25.0,19.0,21.5,71.0,0.0,50.8,29.9,1017.3,11.4,0.0,0,1,0,0,Sur,2016-01-31,Bajo
2016-02-01,24.0,15.1,21.1,24.0,15.1,21.1,64.7,0.0,37.4,35.3,1019.8,11.1,0.0,0,1,0,0,Sur,2016-02-01,Bajo
2016-02-02,26.2,17.0,22.4,26.2,17.0,22.4,71.3,0.0,42.8,27.7,1018.5,11.0,0.0,0,1,0,0,Este,2016-02-02,Bajo
2016-02-03,28.5,19.0,23.9,28.7,19.0,23.9,64.0,0.0,31.7,23.8,1014.2,10.4,0.0,0,1,0,0,Este,2016-02-03,Bajo
2016-02-04,28.6,20.0,24.3,30.5,20.0,24.7,75.3,0.0,31.7,24.1,1011.9,11.3,0.0,0,1,0,0,Este,2016-02-04,Bajo
2016-02-05,31.2,20.0,24.8,32.8,20.0,25.2,69.1,0.0,40.7,27.7,1014.4,11.6,0.0,0,1,0,0,Este,2016-02-05,Bajo
2016-02-06,28.8,20.9,24.5,30.4,20.9,24.8,69.3,0.017,40.0,30.8,1017.8,11.4,0.0,0,1,0,1,Este,2016-02-06,Bajo
2016-02-07,32.1,20.7,25.1,33.3,20.7,25.5,67.2,0.0,46.4,27.7,1013.3,11.6,0.0,0,1,0,0,Norte,2016-02-07,Bajo
2016-02-08,29.6,23.0,25.7,33.7,23.0,26.6,74.6,0.7,46.4,27.7,1008.6,10.3,0.0,0,0,1,1,Norte,2016-02-08,Bajo
2016-02-09,30.5,20.8,25.7,33.2,20.8,26.4,73.3,10.984,31.3,18.4,1009.6,11.3,0.0,0,1,0,1,Oeste,2016-02-09,Bajo
2016-02-10,28.3,21.0,25.0,27.7,21.0,24.9,61.5,0.0,34.9,24.1,1015.0,11.6,0.0,1,0,0,0,Este,2016-02-10,Bajo
2016-02-11,30.2,16.0,23.8,31.2,16.0,23.9,63.2,0.0,29.5,21.4,1013.8,12.0,0.0,1,0,0,0,Este,2016-02-11,Bajo
2016-02-12,38.0,22.0,28.8,38.6,22.0,29.7,61.4,0.0,39.6,25.9,1007.8,11.6,0.0,0,1,0,0,Norte,2016-02-12,Bajo
2016-02-13,28.2,21.5,25.2,30.6,21.5,25.8,77.4,17.606,43.9,25.9,1006.2,10.2,0.0,0,0,1,1,Norte,2016-02-13,Bajo
2016-02-14,29.5,21.8,25.6,30.6,21.8,26.0,71.3,0.0,24.8,18.4,1009.5,11.9,0.0,0,1,0,0,Sur,2016-02-14,Bajo
2016-02-15,30.7,20.8,25.6,34.2,20.8,26.5,72.0,0.0,32.0,30.1,1010.3,10.8,0.0,0,1,0,0,Este,2016-02-15,Bajo
2016-02-16,34.1,21.0,27.8,36.4,21.0,28.9,57.4,0.078,45.0,23.3,1006.8,11.8,0.0,0,0,0,1,Norte,2016-02-16,Bajo
2016-02-17,27.5,21.5,24.9,29.3,21.5,25.4,80.9,44.51,61.2,33.8,1003.9,9.9,0.0,0,1,0,1,Norte,2016-02-17,Bajo
2016-02-18,29.1,20.0,24.7,32.6,20.0,25.7,80.9,0.0,32.0,21.6,1011.1,8.7,0.0,0,1,0,0,Este,2016-02-18,Bajo
2016-02-19,26.0,21.0,23.5,26.0,21.0,23.5,75.1,0.856,63.0,42.5,1012.2,10.4,0.0,0,0,1,1,Oeste,2016-02-19,Bajo
2016-02-20,24.9,18.4,22.0,24.9,18.4,22.0,56.3,0.017,29.5,21.5,1015.6,11.9,0.0,0,0,0,1,Este,2016-02-20,Bajo
2016-02-21,29.7,17.1,24.1,33.1,17.1,24.9,75.5,0.0,36.4,29.5,1015.0,10.8,0.0,0,1,0,0,Este,2016-02-21,Bajo
2016-02-22,30.0,19.9,25.1,32.0,19.9,25.7,75.3,0.0,40.0,25.9,1013.0,11.3,0.0,0,1,0,0,Este,2016-02-22,Bajo
2016-02-23,29.5,21.9,25.1,32.2,21.9,26.0,79.5,0.0,35.6,17.4,1012.3,11.3,0.0,0,1,0,0,Este,2016-02-23,Bajo
